Video ID,Title,Comment,Comment_Likes
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Holy fuck this is awesome! LOVE IT!,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,hats off...excellent explanation,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,sir you are the great person...,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Thank You,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,what is r[h] in Prim's algorithm?,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,NICE EXPLANATION FOR PRIM'S ALGORITHM,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,may Allah bless you,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Could we improve complexity using Fibonacci heap ?,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Thank you,, Sir",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,good!!! the video would be better if you spent time putting on the subtitles,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Sur what will be the weight of 3----4 edge?,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"sir, 7C5 = 21, but how you got it as 6? as mentioned @3:50?",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"thanks Sir  !
 is the degree of graph is even ? 
i know from  handshakes theorem which is for undirected graphs 2e=total degree this shows that degree of undirected graph is even but what about directed graphs ?",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Sir your great sir....u made algorithm really easy,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,This is so helpful. Thank you so much!,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,@Abdul Sir plz start videos on Competitive Programming !! How we should prepare competitive programming ?,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Means thats amazing !! It cannot be defined in words.... !! @Abdul Bari sir u r the saviour for the students like me who are not from Top Tech colleges.,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Time Complexity Analysis?,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Very nice explaintion   sir ji,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Well done buddy.,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Tell you what sir, you are a hero, and a legend. Your style of teaching is absolutely fantastic.",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Sir could you explain the application of Minimum Cost Spanning Tree.,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Your contribution in our cs branch is awesome.,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Thanks a lot sir, your are really genius",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Tanq so much sir for helping lot of students through ur teaching .....ur teaching is fabulous sir 🙏,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Thanks, it was very helpful!",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,wow,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Thank u so much sir same example question is in my paper of DSA today thanks again,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,In prim's algo.... If an edge make a cycle then should we skip that edge ???,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,I love youuuu <3,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Thanks a lot, its helpful and clear.",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"thank you very much , this was very helpful",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Sir pls explain  how 7c5=6.pls,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,you are amazing teacher .... thank you a lot,1
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Sir can you please make another video and explain algorithm of prims and kruskals,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,you are great teacher <3,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,EXcellent teaching fun you have you saved my course,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,GAZAB MASAAHALLASH!,1
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Hi Sir.... 
Because of your videos, today I wrote my Daa exam verywell. your are one of the best expliner that I have never seen before .keep doing videos like this....ThankYou!😇😇😇",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Very clear explanation thanks,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Excellent explanation!,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,This channel is good channel ! I need computer graphics vedio and Example Depend on Opel GL,2
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,thanks u sir,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,<3,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Please make a video on red black trees,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Can you come and work for our University, Thank You x",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,I am at the end of an incredibly busy semester and my class ended up with only a couple of weeks to actually study for Data Structures & Algorithms 2.  Your lectures  are going to help me pass with flying colours.   I like the way you give the simplest example to make your explanation easy & brief.  From there I can manage the rest.  Thank you very much Sir.,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Prim's 7:50,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,at 17:55 shouldn't the weight of edge 4-3 be 3 instead of 4?,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,What a boss. We live in a world where good teachers are impossible to find.,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"You are truly a great mind, you make these things very easy to grasp. 
Thanks for your service, no matter the motivation for this, its a great job. 
Thank you again sir",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Just great u are and your explanation strategies...thank you so much sir for your great support to cs students..all DAA lectures are great 😊,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Compared To U My Teacher Is Some Kg Student... Your Explanations .... No Words.... I Wish we Had Someone Like You To Teach Us,6
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,do we have to subtract the number of cycles if there is only one cycle in a spanning tree?,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Sen allahın bir lütfusun gözlerimin nurusun,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,love from nyc,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Asalamu Aleikum sir .
great lacture easy to understand",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,*Caution*  : watch in 1.25x speed !,1
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,sir the time complexity for kruskals is 0(ElogV),2
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,thank you sir,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,thanku sir.........i learned a lot.....best DS lectures,2
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Amazing, thank you!",1
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Thnk you sir it helped me alott,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Can't believe it was that simple. Thanks!,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"The Time complexity of Kruskal is shown to be nlogn with a min-heap. But I think it should be E + nlogn, since to build the heap is O(E), which should make running time as n^2. Not sure if I am missing something.",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"perfect , just perfect",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,will speak recommend abdul Bhari to all my frends and familyies. To good. wOw! \m/ keep rOcKing Sir Ji.,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Wow couldnt believe it was that easy,my college teachers were teaching me something else shitters",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Thapar vale,1
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,💜,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,17:36 I didn't get it? How it is 4?,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Give to some more examples for prisms and kruscals please sir,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Sir your videos are so much useful for preparing for sem exams,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"I never understood Algorithms in college, but you made it so easy, thank you Sir",3
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,saol reyis taşşaklı adamsın,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Thank you for your lectures sir, they are the best of all. Your explanation technique is far better than the teachers of our college. Do upload videos on strongly connected components, topological sorting and some other algorithms too.",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Sir kindly do videos on data structures as our campus interviews are coming kindly do sone stuff on data structures,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"17:50 the min weight of the 2 unknown edges should be 3,5 it is bcos when 2 edges have same weight we can include either one in our spanning tree


The ans is yes it should be 3,5.... Sir replied this in a comment having the same question",2
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Your way to teaching is very easy n convenient ..thank you sir!💜,1
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Sir, which edge to select in the beginning if there are multiple minimum edges of the same cost scattered around the tree? Thank You.",2
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Thankyou,1
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"How the value of 1st missing edge is 4 (17:44) directly, that's little bit of confusing.",2
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Thank u sir,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Sir meeru telugu varaa,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Respect sir...,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Thank u sir 😊,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,10:23 the most satisfying point 😌,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"this video are awesome
 love you sir",2
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,absolute legendary. Thank you sir.,1
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,i need kruskal with prims and dikistras in single progragramm .. any  help ???,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Sir your way of teaching is really exceptional.
Its awesome.",2
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Sir plz explain the algorithm sir,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Thank you!,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,God 😍😎,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,you are a legend,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Sir u r soo awesome u helped our whole department gor this semester thanks alot sir
U have gained a huge fan base by u r ALGORITHMS TUTORIAL 
THANKS ALOT SIR",9
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,This is high quality education,2
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Thank you so much sir,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,he is a god.,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,First time I understand this subject by watching your videos.. thank you sir,2
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Wonderful Explanation Thank u very much!,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Amazing lecture!,1
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Here's a question ... at 16:50 you talk about what could be the minimum value for these?  Why not 3 and 5?  If the value of the first one was 3, it would chose either 3 or 3, but it can only choose one, because both would be a cycle.",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,What a legend.,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"I wish I could like this twice. 
You should make a textbook.",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Sir you are truly amazing. Your explanations are so crystal clear. Thank you very much.,2
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"this was so helpful, thanx so much",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Excellent teaching sir,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Too many cuts in the video,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"If you have less time (which you obviously do), watch from 7:42.",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Amazing explanation by you sir 🙃,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Dear PhD.Abdul Bari,
Words fail to describe the amount of thanks and respect for your generosity
you are one of your kind,  i have never seen a professional professor like you all the respect to you
the way you explain and teach the topics is exceptional
You are in the status of prophets
Kindest Regards
your student",85
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Hi sir ! Thanks for the gorgeous video.
I’ve noticed some wrong point in your video.
You explained how many MST can have the differ shape as formual E C (V-1) - no.cycle
But I think this is wrong and I think it should be fixed this way.
E C (V-1) -(Number of graphs containing cycles by selecting V-1 edge on E edge)
So, 7C5-(7) = 14.",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,7 c 5=21,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Sir these videos are awesome !  Perfect explanation.,3
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,sir uyir,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,x1.25,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,this is a really good video! this guy seems like a nice dude.,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,You sir are the BEST <3 God Bless!,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,I have seen the face of God!!!,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Dude, I fucking love this guy!",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Good ☺,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Tq sir😘,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Great video as always Abdul!,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"I had to go back to speed 1.25 to understand Prims Algorithm :) 
Thank you, again, for the great content and the effort put to create it!",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Thanks a lot sir. Wish I could have your class 😔,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Literally god level data structures education, watching your videos makes me depressed about how much money I'm throwing at my awful college classes that cannot seem to manage this level of clarity.",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,mans only spits BARS!!!,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Excellent sir!!!!!,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,4:37 7C5-2 is incorrect,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"For the formula calculating how many spanning trees are there, why subtracting the number of cycles? 
Also, seems like it doesn't work when there is only one cycle? 6 choose 5 itself is the answer in this example at 3:40",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,very authentic video ...bcoz most of the video related to this topic on youtube are incorrect.,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,I wish I saw these videos sooner. My Algorithms professor is terrible at explanations or examples.,1
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,14:11 didn't  understand how the time complexity  was calculated.  Can you please explain?,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,You are the best teacher Sir... A great respect🙏🙏🙏,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,7:28 the middle one spinning tree cost should be 14,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,superb class sir,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Helped it a lot,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,thank you so much sir  your videos will help me to enhance my gate prepartion,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Sir can you please show the derivation of algorithm also?,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,aap bohot hi accha paarhate ho..lajawab!,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Sir at 7:35 example if we apply prim""s algorithm then we get the minimum cost as 10. Why ? Sir please reply fast..",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Best explenaitions that iv ever seen , your the best",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,I am so grateful for youtube and for you at this moment. You literally have some really great and clear explanations. Thank you thank you thank you!!!,2
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Sir, You are King of Algo. Love you sir",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"I don't understand the argument at time 18:00.  you claim that the weight of 3-4 must be at least 4, otherwise it would have been selected rather than 5-3.  However, that is not true.  If its weight is 3, it would have been a tie with 5-3, and still 5-3 would have been chosen.  So it seems the weight of 3-4 >=3, not >=4.  Similarly for 1-2 the weight must be >= 5.   right?",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Sir Allah ap ko humesha khush rukhy bhout khoob sumjhaya hy Sb sumjh a gya mein ny ki videos dekhi ap ki or Inshallah mera ab Dsa ka paper acha ho jaay ga,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Sir...what's the formula for total number of spanning tree possible for not complete graph...?,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Did he just add all weights in 0.5 seconds?,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Sir Please correct- 5:02=> No. of spanning trees = |E|C(|v|-1) - (no. of cycles). This is a wrong formula. You can't just subtract the no. of cycles. For the example which you took- No. of spanning trees would be 7C5 - (1+ 4C2) = 7C5 - 7(not 2) = 14. I don't hope so but still Pls correct me if I am wrong.,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,thank you so much for taking the time to provide such great explanations :) I always start with your videos before seeing the stuff that my tutor explains. You're just outstanding!,5
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"This man is an absolute legend. I can't be bothered to listen to my tutor when I can do a simple youtube search and be done with the current topic in less than 30 minutes. Thank you for your contribution to our CS society, and I'm looking forward to learn from you more things. I'm speaking on behalf of all the CS students here...
We thank you!",206
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Thank you sir very helpful,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,time complexity of prims?,1
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"the best part is ,you always explain time complexity along with the algorithm....thankyou sr...",1
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,You are the best teacher.,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,very very good instructor,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,This may sound very basic but how is 7C5=6?? (7*6)/(1*2)=21  that C is combination right?,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Sir... Are these lectures enough for gate? Pls do reply sir.....,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,The best,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,thanks ..,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Sir, you are the best. Your explanation is so impeccable than even a dumb person like me understands this subject. Thank You!",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,i want to give you a like every 10 seconds.,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,@ 17.35 Youre discussing about what could be the minumum. Here the minimum should have been 3 and 5 because selection of them could have been optional as both edges have equal weight.,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Mashallah,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,You're so good at explaining things man.. Thankyou!,2
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,You are awesome sir. Please do you have any video on christofides and nearest neighbor algorithm for travelling salesman problem? I need to understand the process fully and implement in python,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Gold,1
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,This video should not have any dislike,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,😀 helped me 1 day before exam .......great teaching,2
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"सर ,,
Prim's और kruskal's algorithm में self loop and parallel edge को remove करना होता है??
Plz reply🙏",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,thank you,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Sir i liked your video very much and i am very thankful for explaining in such depth☺️,2
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Sir You are best teacher for this subject. Thank You very much sir for making videos.,1
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,The sum is 119 not 99,1
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,U r too good I am sharing your vdos,1
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,thanx,1
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Explain everything in such a simply way..... Thank you sir,2
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,look at the confidence of this person that speaks his experience,1
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Thnk q sir....nice explanation,3
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Thank you for the tutorials.,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Great ! You are a great Teacher. Thanks for saving my Design and analysis of Algorithm Paper. 
#Respect",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,YOU ARE THE BEST SIR,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,sir u r god,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,5:08 formula of spanning tree possible combination,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,thank you sir.,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Sir exam pe kia asehi likhna hai?,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"A1 Lectures.
ThanK uu sirjii",1
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,this was honestly the fastest 20 min of my life,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Best teacher,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"thanku u so much sir....
It helped a alot..",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"tank u sir, for ur great lectures.",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Correction: The method to calculate total number of spanning trees is actually wrong in the video. See Kirchhoff's theorem for that.,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,bc 9hrs baad exam he abdul bari bacha liya sir,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,can you give me this algorithom code in c,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Sir , your videos have been extremely helpful for  me . You are doing a great job !.........Hats off to you !",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Can someone tell me what C is in 7C5 as it's definitely not combination and I am not too bright to just get it...,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Sir, You are the best. Tomorrow is my daa examination and your videos are helping me a lot. Thank you so much sir. May God shower His blessings upon u  always. :)",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,does prim's algo and kruskal's algo give same total cost for the same question?,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Where to find pseudocode,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,love your lecture sir. Thank you so much.,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,Sir if prims making a cycle then,0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Thanks a lot, good Sir",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"thank you so much sir,with your help i passed my Algorithms subject VERY GOOD TEACHING",1
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Great videos, very informative and I feel prepared for my exam after watching this! COSC 222 - Data Structures.",0
4ZlRH0eK-qQ,3.5 Prims and Kruskals Algorithms - Greedy Method,"Sir, what if there are two costs with the same value, how do we select which edge to select next? Thanks!",0
